source_id,source_implementation,model,revision,pool_manifest_sha256,method,reporting_role,qid,ordinal,category_id,category_name,citation_count,literal_extraction_decision,metric_decision,audit_flags,literal_citation_slice_included,included,exclusion_reason,k_chunks,found_citation_count,cited_article_hit,citation_recall,all_citations,citation_ndcg
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,165,268,Акцизы,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,20,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,165,268,Акцизы,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,50,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-32808a7dffa364a38d3190f4986dc9f4ae0ce45f3e767074d78e3f643a392456,166,270,ЕСХН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-32808a7dffa364a38d3190f4986dc9f4ae0ce45f3e767074d78e3f643a392456,166,270,ЕСХН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-32808a7dffa364a38d3190f4986dc9f4ae0ce45f3e767074d78e3f643a392456,166,270,ЕСХН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,167,264,Налог на прибыль,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,2,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,167,264,Налог на прибыль,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,2,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,167,264,Налог на прибыль,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,2,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-79f3aa0ba8f5a09904dc6e6d9b44f79123c1db50ba490c1c59c6d78acfc86feb,168,265,НДС,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,0.500000000000,false,0.613147192765
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-79f3aa0ba8f5a09904dc6e6d9b44f79123c1db50ba490c1c59c6d78acfc86feb,168,265,НДС,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,2,true,1.000000000000,true,0.770087137143
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-79f3aa0ba8f5a09904dc6e6d9b44f79123c1db50ba490c1c59c6d78acfc86feb,168,265,НДС,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,2,true,1.000000000000,true,0.770087137143
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-d1a83c70016c83c615a527187b7819971ea55f0922921a457f0830c8f1ef9d7b,169,267,УСН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,0.356207187108
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-d1a83c70016c83c615a527187b7819971ea55f0922921a457f0830c8f1ef9d7b,169,267,УСН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,0.356207187108
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-d1a83c70016c83c615a527187b7819971ea55f0922921a457f0830c8f1ef9d7b,169,267,УСН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,0.356207187108
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-5cbe34bd5308724156d3862c7fe07859110bbd17c29ba3ab10b02e863f7485f2,170,259,Налог на имущество,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,partial_scope,true,true,,10,0,false,0.000000000000,false,0.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-5cbe34bd5308724156d3862c7fe07859110bbd17c29ba3ab10b02e863f7485f2,170,259,Налог на имущество,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,partial_scope,true,true,,20,0,false,0.000000000000,false,0.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-5cbe34bd5308724156d3862c7fe07859110bbd17c29ba3ab10b02e863f7485f2,170,259,Налог на имущество,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,partial_scope,true,true,,50,1,true,1.000000000000,true,0.203795047091
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-52b955674018c7997621d804b496a8b746f188ba26d781558c1b1bb83ec689ac,171,705,Налоговый контроль,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,10,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-52b955674018c7997621d804b496a8b746f188ba26d781558c1b1bb83ec689ac,171,705,Налоговый контроль,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,20,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-52b955674018c7997621d804b496a8b746f188ba26d781558c1b1bb83ec689ac,171,705,Налоговый контроль,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,50,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-b6af0f84d14b9809ba0fa957f3397c01dbb58e58dc43bfa26426137985a38781,172,263,НДФЛ,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-b6af0f84d14b9809ba0fa957f3397c01dbb58e58dc43bfa26426137985a38781,172,263,НДФЛ,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-b6af0f84d14b9809ba0fa957f3397c01dbb58e58dc43bfa26426137985a38781,172,263,НДФЛ,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-dd489fad40ad455dd6c957194380e6322b28fa3b467937d0e4885563530aea00,173,704,Трансфертное ценообразование,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-dd489fad40ad455dd6c957194380e6322b28fa3b467937d0e4885563530aea00,173,704,Трансфертное ценообразование,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-dd489fad40ad455dd6c957194380e6322b28fa3b467937d0e4885563530aea00,173,704,Трансфертное ценообразование,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-db4ce5e669fd503eb9297f085e404328e3baad2b471c9b9a3ab0899ec22cb5d0,174,911,Налог на профессиональный доход,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,10,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-db4ce5e669fd503eb9297f085e404328e3baad2b471c9b9a3ab0899ec22cb5d0,174,911,Налог на профессиональный доход,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,20,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-db4ce5e669fd503eb9297f085e404328e3baad2b471c9b9a3ab0899ec22cb5d0,174,911,Налог на профессиональный доход,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,50,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-d98f548c361296cfffa8d89ceac3d639172be31a4a549434f91de9d252a61e6b,175,246,Урегулирование задолженности,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,partial_scope,true,true,,10,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-d98f548c361296cfffa8d89ceac3d639172be31a4a549434f91de9d252a61e6b,175,246,Урегулирование задолженности,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,partial_scope,true,true,,20,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-d98f548c361296cfffa8d89ceac3d639172be31a4a549434f91de9d252a61e6b,175,246,Урегулирование задолженности,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,partial_scope,true,true,,50,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-cfe1c8298bfc96bb86903b53786417cdae0c1c3b40e602214ed41f77c9e24380,176,1028,Единый налоговый счет,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,partial_scope,true,true,,10,1,true,1.000000000000,true,0.356207187108
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-cfe1c8298bfc96bb86903b53786417cdae0c1c3b40e602214ed41f77c9e24380,176,1028,Единый налоговый счет,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,partial_scope,true,true,,20,1,true,1.000000000000,true,0.356207187108
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-cfe1c8298bfc96bb86903b53786417cdae0c1c3b40e602214ed41f77c9e24380,176,1028,Единый налоговый счет,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,partial_scope,true,true,,50,1,true,1.000000000000,true,0.356207187108
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-73301fd9f19f308451270335ca1e889e75a74afa48454977c4835eb3eedc6d5d,177,746,Патентная система,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,0.430676558073
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-73301fd9f19f308451270335ca1e889e75a74afa48454977c4835eb3eedc6d5d,177,746,Патентная система,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,0.430676558073
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-73301fd9f19f308451270335ca1e889e75a74afa48454977c4835eb3eedc6d5d,177,746,Патентная система,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,0.430676558073
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,178,882,Страховые взносы,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,2,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,178,882,Страховые взносы,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,2,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,178,882,Страховые взносы,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,2,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-b99595f49cb9352118af22234ba107477760f9483f30303c34a8871f27d9bbc2,179,268,Акцизы,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-b99595f49cb9352118af22234ba107477760f9483f30303c34a8871f27d9bbc2,179,268,Акцизы,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-b99595f49cb9352118af22234ba107477760f9483f30303c34a8871f27d9bbc2,179,268,Акцизы,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-61a36de3de27bd5cbe288521b7c97abcada71a75357d95c277a778fe34dc8f6b,180,270,ЕСХН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,0.430676558073
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-61a36de3de27bd5cbe288521b7c97abcada71a75357d95c277a778fe34dc8f6b,180,270,ЕСХН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,0.430676558073
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-61a36de3de27bd5cbe288521b7c97abcada71a75357d95c277a778fe34dc8f6b,180,270,ЕСХН,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,0.430676558073
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-0349ed50d9b4f7f4323fd60f4fbd0eb33e3408e76d57aa80cddf64bb421eafaf,181,264,Налог на прибыль,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,1,true,1.000000000000,true,0.630929753571
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-0349ed50d9b4f7f4323fd60f4fbd0eb33e3408e76d57aa80cddf64bb421eafaf,181,264,Налог на прибыль,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,1,true,1.000000000000,true,0.630929753571
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-0349ed50d9b4f7f4323fd60f4fbd0eb33e3408e76d57aa80cddf64bb421eafaf,181,264,Налог на прибыль,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,1,true,1.000000000000,true,0.630929753571
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-cc5af7ba33e22fbf53d7055e16baca1dca71d5241e68ee76e84183b9af9e7294,182,265,НДС,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,0,false,0.000000000000,false,0.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-cc5af7ba33e22fbf53d7055e16baca1dca71d5241e68ee76e84183b9af9e7294,182,265,НДС,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,0,false,0.000000000000,false,0.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-cc5af7ba33e22fbf53d7055e16baca1dca71d5241e68ee76e84183b9af9e7294,182,265,НДС,1,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,0,false,0.000000000000,false,0.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-03f0df063dc511c48894d55fbe350885763ae9f062a430fe76cd847abdf55c5d,183,267,УСН,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,10,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-03f0df063dc511c48894d55fbe350885763ae9f062a430fe76cd847abdf55c5d,183,267,УСН,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,20,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-03f0df063dc511c48894d55fbe350885763ae9f062a430fe76cd847abdf55c5d,183,267,УСН,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,50,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,184,259,Налог на имущество,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,2,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,184,259,Налог на имущество,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,2,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,184,259,Налог на имущество,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,50,2,true,1.000000000000,true,1.000000000000
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-d0019d4d895a54c0c291993b992afee0d759e4b0c98c2d278b7e228d7786ea01,185,705,Налоговый контроль,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,10,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-d0019d4d895a54c0c291993b992afee0d759e4b0c98c2d278b7e228d7786ea01,185,705,Налоговый контроль,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,20,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-d0019d4d895a54c0c291993b992afee0d759e4b0c98c2d278b7e228d7786ea01,185,705,Налоговый контроль,0,no_explicit_citation,no_explicit_citation,,false,false,no_explicit_citation,50,,,,,
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-c495136f7213d66aff6b2528e2bf16afed70f47a23cd2ba76e2149852bc3978a,186,263,НДФЛ,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,10,2,true,1.000000000000,true,0.919720789148
frida,embedding,ai-forever/FRIDA,aed004da8d09c33f6a51240fd9f5bcc625225b67,16c09d9bc507a5582aa466a506979f38db1b75303528ea9e8fb62a26c20e0d79,dense,branch_diagnostic,fns-c495136f7213d66aff6b2528e2bf16afed70f47a23cd2ba76e2149852bc3978a,186,263,НДФЛ,2,accepted_literal_citation_extraction,eligible_preliminary_filtered_citation_coverage,,true,true,,20,2,true,1.000000000000,true,0.919720789148
