qid,status,reason_code,query_group,category_id,slice,cutoff,cutoff_role,target_count,candidate_hit,candidate_recall,all_targets,before_rank_at_10,before_hit_at_10,before_rr_at_10,before_ndcg_at_10,after_rank_at_10,after_hit_at_10,after_rr_at_10,after_ndcg_at_10,delta_ndcg_at_10,comparison
fns-846a6e670c13b063369a9ca242f770c7c5fd16c6bfc3ab7984018d70dd95c500,excluded,unsupported_locator,fns-846a6e670c13b063369a9ca242f770c7c5fd16c6bfc3ab7984018d70dd95c500,705,none,50,primary,,,,,,,,,,,,,,
fns-8502523e016355dbbf937a02d211463c61f078bafbdc9a3b95612bafb49f02be,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8502523e016355dbbf937a02d211463c61f078bafbdc9a3b95612bafb49f02be,265,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8502523e016355dbbf937a02d211463c61f078bafbdc9a3b95612bafb49f02be,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8502523e016355dbbf937a02d211463c61f078bafbdc9a3b95612bafb49f02be,265,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8502523e016355dbbf937a02d211463c61f078bafbdc9a3b95612bafb49f02be,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8502523e016355dbbf937a02d211463c61f078bafbdc9a3b95612bafb49f02be,265,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8502523e016355dbbf937a02d211463c61f078bafbdc9a3b95612bafb49f02be,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8502523e016355dbbf937a02d211463c61f078bafbdc9a3b95612bafb49f02be,265,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-85a7167a2f509fd8935993d5a0bf69be560a1e9b9ccd1f2d11e7b12f88e28839,excluded,no_explicit_nk_citation,fns-85a7167a2f509fd8935993d5a0bf69be560a1e9b9ccd1f2d11e7b12f88e28839,911,none,10,sensitivity,,,,,,,,,,,,,,
fns-85a7167a2f509fd8935993d5a0bf69be560a1e9b9ccd1f2d11e7b12f88e28839,excluded,no_explicit_nk_citation,fns-85a7167a2f509fd8935993d5a0bf69be560a1e9b9ccd1f2d11e7b12f88e28839,911,none,20,sensitivity,,,,,,,,,,,,,,
fns-85a7167a2f509fd8935993d5a0bf69be560a1e9b9ccd1f2d11e7b12f88e28839,excluded,no_explicit_nk_citation,fns-85a7167a2f509fd8935993d5a0bf69be560a1e9b9ccd1f2d11e7b12f88e28839,911,none,30,sensitivity,,,,,,,,,,,,,,
fns-85a7167a2f509fd8935993d5a0bf69be560a1e9b9ccd1f2d11e7b12f88e28839,excluded,no_explicit_nk_citation,fns-85a7167a2f509fd8935993d5a0bf69be560a1e9b9ccd1f2d11e7b12f88e28839,911,none,50,primary,,,,,,,,,,,,,,
fns-861c4c877d385a767b3eb60b13350bab691d6e22d0033a46b37a53c474e1eef9,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-861c4c877d385a767b3eb60b13350bab691d6e22d0033a46b37a53c474e1eef9,259,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,6,true,0.166666667,0.356207187,3,true,0.333333333,0.500000000,0.143792813,win
fns-861c4c877d385a767b3eb60b13350bab691d6e22d0033a46b37a53c474e1eef9,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-861c4c877d385a767b3eb60b13350bab691d6e22d0033a46b37a53c474e1eef9,259,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,6,true,0.166666667,0.356207187,3,true,0.333333333,0.500000000,0.143792813,win
fns-861c4c877d385a767b3eb60b13350bab691d6e22d0033a46b37a53c474e1eef9,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-861c4c877d385a767b3eb60b13350bab691d6e22d0033a46b37a53c474e1eef9,259,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,6,true,0.166666667,0.356207187,3,true,0.333333333,0.500000000,0.143792813,win
fns-861c4c877d385a767b3eb60b13350bab691d6e22d0033a46b37a53c474e1eef9,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-861c4c877d385a767b3eb60b13350bab691d6e22d0033a46b37a53c474e1eef9,259,primary_cited_clause,50,primary,1,true,1.000000000,true,6,true,0.166666667,0.356207187,3,true,0.333333333,0.500000000,0.143792813,win
fns-87a0b455f335300ec36cedf324f6ed764e3aed7a48af73d747509bf49699bd22,excluded,clause_cross_chunk,fns-87a0b455f335300ec36cedf324f6ed764e3aed7a48af73d747509bf49699bd22,746,none,10,sensitivity,,,,,,,,,,,,,,
fns-87a0b455f335300ec36cedf324f6ed764e3aed7a48af73d747509bf49699bd22,excluded,clause_cross_chunk,fns-87a0b455f335300ec36cedf324f6ed764e3aed7a48af73d747509bf49699bd22,746,none,20,sensitivity,,,,,,,,,,,,,,
fns-87a0b455f335300ec36cedf324f6ed764e3aed7a48af73d747509bf49699bd22,excluded,clause_cross_chunk,fns-87a0b455f335300ec36cedf324f6ed764e3aed7a48af73d747509bf49699bd22,746,none,30,sensitivity,,,,,,,,,,,,,,
fns-87a0b455f335300ec36cedf324f6ed764e3aed7a48af73d747509bf49699bd22,excluded,clause_cross_chunk,fns-87a0b455f335300ec36cedf324f6ed764e3aed7a48af73d747509bf49699bd22,746,none,50,primary,,,,,,,,,,,,,,
fns-87dfebff1d14696f4da6e901b4633b7b0e7ba7c16ca7f5f2004e9ed8dd665408,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-87dfebff1d14696f4da6e901b4633b7b0e7ba7c16ca7f5f2004e9ed8dd665408,1028,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-87dfebff1d14696f4da6e901b4633b7b0e7ba7c16ca7f5f2004e9ed8dd665408,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-87dfebff1d14696f4da6e901b4633b7b0e7ba7c16ca7f5f2004e9ed8dd665408,1028,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-87dfebff1d14696f4da6e901b4633b7b0e7ba7c16ca7f5f2004e9ed8dd665408,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-87dfebff1d14696f4da6e901b4633b7b0e7ba7c16ca7f5f2004e9ed8dd665408,1028,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-87dfebff1d14696f4da6e901b4633b7b0e7ba7c16ca7f5f2004e9ed8dd665408,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-87dfebff1d14696f4da6e901b4633b7b0e7ba7c16ca7f5f2004e9ed8dd665408,1028,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-88626f9510d3ef5dfcf9f069c7618f38b4d6683f1d3cf65e101d19263e3a6b93,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-88626f9510d3ef5dfcf9f069c7618f38b4d6683f1d3cf65e101d19263e3a6b93,267,primary_cited_clause,10,sensitivity,1,false,0.000000000,false,0,false,0.000000000,0.000000000,0,false,0.000000000,0.000000000,0.000000000,tie
fns-88626f9510d3ef5dfcf9f069c7618f38b4d6683f1d3cf65e101d19263e3a6b93,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-88626f9510d3ef5dfcf9f069c7618f38b4d6683f1d3cf65e101d19263e3a6b93,267,primary_cited_clause,20,sensitivity,1,false,0.000000000,false,0,false,0.000000000,0.000000000,0,false,0.000000000,0.000000000,0.000000000,tie
fns-88626f9510d3ef5dfcf9f069c7618f38b4d6683f1d3cf65e101d19263e3a6b93,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-88626f9510d3ef5dfcf9f069c7618f38b4d6683f1d3cf65e101d19263e3a6b93,267,primary_cited_clause,30,sensitivity,1,false,0.000000000,false,0,false,0.000000000,0.000000000,0,false,0.000000000,0.000000000,0.000000000,tie
fns-88626f9510d3ef5dfcf9f069c7618f38b4d6683f1d3cf65e101d19263e3a6b93,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-88626f9510d3ef5dfcf9f069c7618f38b4d6683f1d3cf65e101d19263e3a6b93,267,primary_cited_clause,50,primary,1,true,1.000000000,true,0,false,0.000000000,0.000000000,0,false,0.000000000,0.000000000,0.000000000,tie
fns-88b3085c22a790b082175c7430efb109cd646e5a26b4bc037bfb103abe2830e0,excluded,article_only_multichunk,fns-88b3085c22a790b082175c7430efb109cd646e5a26b4bc037bfb103abe2830e0,267,none,10,sensitivity,,,,,,,,,,,,,,
fns-88b3085c22a790b082175c7430efb109cd646e5a26b4bc037bfb103abe2830e0,excluded,article_only_multichunk,fns-88b3085c22a790b082175c7430efb109cd646e5a26b4bc037bfb103abe2830e0,267,none,20,sensitivity,,,,,,,,,,,,,,
fns-88b3085c22a790b082175c7430efb109cd646e5a26b4bc037bfb103abe2830e0,excluded,article_only_multichunk,fns-88b3085c22a790b082175c7430efb109cd646e5a26b4bc037bfb103abe2830e0,267,none,30,sensitivity,,,,,,,,,,,,,,
fns-88b3085c22a790b082175c7430efb109cd646e5a26b4bc037bfb103abe2830e0,excluded,article_only_multichunk,fns-88b3085c22a790b082175c7430efb109cd646e5a26b4bc037bfb103abe2830e0,267,none,50,primary,,,,,,,,,,,,,,
fns-8a216b5cedb5c5a1accb7add2e3425d98db4ba66d31a9e036a3b8c26d417c328,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8a216b5cedb5c5a1accb7add2e3425d98db4ba66d31a9e036a3b8c26d417c328,270,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-8a216b5cedb5c5a1accb7add2e3425d98db4ba66d31a9e036a3b8c26d417c328,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8a216b5cedb5c5a1accb7add2e3425d98db4ba66d31a9e036a3b8c26d417c328,270,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-8a216b5cedb5c5a1accb7add2e3425d98db4ba66d31a9e036a3b8c26d417c328,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8a216b5cedb5c5a1accb7add2e3425d98db4ba66d31a9e036a3b8c26d417c328,270,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-8a216b5cedb5c5a1accb7add2e3425d98db4ba66d31a9e036a3b8c26d417c328,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8a216b5cedb5c5a1accb7add2e3425d98db4ba66d31a9e036a3b8c26d417c328,270,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-8b97bdff7bb1f75a30a0c4845d02e1cf94b8bbb8a7dbb3f120f548b28807f499,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8b97bdff7bb1f75a30a0c4845d02e1cf94b8bbb8a7dbb3f120f548b28807f499,746,primary_cited_clause,10,sensitivity,3,true,1.000000000,true,2,true,0.500000000,0.604509339,1,true,1.000000000,0.819427028,0.214917689,win
fns-8b97bdff7bb1f75a30a0c4845d02e1cf94b8bbb8a7dbb3f120f548b28807f499,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8b97bdff7bb1f75a30a0c4845d02e1cf94b8bbb8a7dbb3f120f548b28807f499,746,primary_cited_clause,20,sensitivity,3,true,1.000000000,true,2,true,0.500000000,0.604509339,1,true,1.000000000,0.636439181,0.031929842,win
fns-8b97bdff7bb1f75a30a0c4845d02e1cf94b8bbb8a7dbb3f120f548b28807f499,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8b97bdff7bb1f75a30a0c4845d02e1cf94b8bbb8a7dbb3f120f548b28807f499,746,primary_cited_clause,30,sensitivity,3,true,1.000000000,true,2,true,0.500000000,0.604509339,1,true,1.000000000,0.617319682,0.012810343,win
fns-8b97bdff7bb1f75a30a0c4845d02e1cf94b8bbb8a7dbb3f120f548b28807f499,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8b97bdff7bb1f75a30a0c4845d02e1cf94b8bbb8a7dbb3f120f548b28807f499,746,primary_cited_clause,50,primary,3,true,1.000000000,true,2,true,0.500000000,0.604509339,1,true,1.000000000,0.617319682,0.012810343,win
fns-8bab1d3e5e389fda9c9505a0e5be1d3ef0bac7efa46911bb2c22040628bfb42b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8bab1d3e5e389fda9c9505a0e5be1d3ef0bac7efa46911bb2c22040628bfb42b,704,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8bab1d3e5e389fda9c9505a0e5be1d3ef0bac7efa46911bb2c22040628bfb42b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8bab1d3e5e389fda9c9505a0e5be1d3ef0bac7efa46911bb2c22040628bfb42b,704,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8bab1d3e5e389fda9c9505a0e5be1d3ef0bac7efa46911bb2c22040628bfb42b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8bab1d3e5e389fda9c9505a0e5be1d3ef0bac7efa46911bb2c22040628bfb42b,704,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8bab1d3e5e389fda9c9505a0e5be1d3ef0bac7efa46911bb2c22040628bfb42b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8bab1d3e5e389fda9c9505a0e5be1d3ef0bac7efa46911bb2c22040628bfb42b,704,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8ca751879f481861028e336dd6ea7f3404b7476527a1e8c5fb276d1960ebb956,excluded,article_only_multichunk,fns-8ca751879f481861028e336dd6ea7f3404b7476527a1e8c5fb276d1960ebb956,1028,none,10,sensitivity,,,,,,,,,,,,,,
fns-8ca751879f481861028e336dd6ea7f3404b7476527a1e8c5fb276d1960ebb956,excluded,article_only_multichunk,fns-8ca751879f481861028e336dd6ea7f3404b7476527a1e8c5fb276d1960ebb956,1028,none,20,sensitivity,,,,,,,,,,,,,,
fns-8ca751879f481861028e336dd6ea7f3404b7476527a1e8c5fb276d1960ebb956,excluded,article_only_multichunk,fns-8ca751879f481861028e336dd6ea7f3404b7476527a1e8c5fb276d1960ebb956,1028,none,30,sensitivity,,,,,,,,,,,,,,
fns-8ca751879f481861028e336dd6ea7f3404b7476527a1e8c5fb276d1960ebb956,excluded,article_only_multichunk,fns-8ca751879f481861028e336dd6ea7f3404b7476527a1e8c5fb276d1960ebb956,1028,none,50,primary,,,,,,,,,,,,,,
fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,excluded,article_only_multichunk,fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,1028,none,10,sensitivity,,,,,,,,,,,,,,
fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,excluded,article_only_multichunk,fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,1028,none,20,sensitivity,,,,,,,,,,,,,,
fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,excluded,article_only_multichunk,fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,1028,none,30,sensitivity,,,,,,,,,,,,,,
fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,excluded,article_only_multichunk,fns-8d21a51030d8717557ff0a5d917dbc49e551c37ff75d0821b49eacda31db51aa,1028,none,50,primary,,,,,,,,,,,,,,
fns-8d3a4459abf253ef77c7f454ace27d07653e691b6ae80af44580dc73046afcb8,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8d3a4459abf253ef77c7f454ace27d07653e691b6ae80af44580dc73046afcb8,265,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-8d3a4459abf253ef77c7f454ace27d07653e691b6ae80af44580dc73046afcb8,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8d3a4459abf253ef77c7f454ace27d07653e691b6ae80af44580dc73046afcb8,265,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-8d3a4459abf253ef77c7f454ace27d07653e691b6ae80af44580dc73046afcb8,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8d3a4459abf253ef77c7f454ace27d07653e691b6ae80af44580dc73046afcb8,265,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-8d3a4459abf253ef77c7f454ace27d07653e691b6ae80af44580dc73046afcb8,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8d3a4459abf253ef77c7f454ace27d07653e691b6ae80af44580dc73046afcb8,265,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-8ee60dc2e017dd3811e7b87151d291538d54ee3f47bb7a071d77d0092ab57757,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8ee60dc2e017dd3811e7b87151d291538d54ee3f47bb7a071d77d0092ab57757,270,primary_cited_clause,10,sensitivity,2,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,0.919720789,-0.080279211,loss
fns-8ee60dc2e017dd3811e7b87151d291538d54ee3f47bb7a071d77d0092ab57757,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8ee60dc2e017dd3811e7b87151d291538d54ee3f47bb7a071d77d0092ab57757,270,primary_cited_clause,20,sensitivity,2,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,0.919720789,-0.080279211,loss
fns-8ee60dc2e017dd3811e7b87151d291538d54ee3f47bb7a071d77d0092ab57757,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8ee60dc2e017dd3811e7b87151d291538d54ee3f47bb7a071d77d0092ab57757,270,primary_cited_clause,30,sensitivity,2,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,0.919720789,-0.080279211,loss
fns-8ee60dc2e017dd3811e7b87151d291538d54ee3f47bb7a071d77d0092ab57757,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8ee60dc2e017dd3811e7b87151d291538d54ee3f47bb7a071d77d0092ab57757,270,primary_cited_clause,50,primary,2,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,0.919720789,-0.080279211,loss
fns-8fc7765e5b3c61f4aae9ee1d834a70d0432cb53508ec2a9d752c83904e10fd33,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8fc7765e5b3c61f4aae9ee1d834a70d0432cb53508ec2a9d752c83904e10fd33,705,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8fc7765e5b3c61f4aae9ee1d834a70d0432cb53508ec2a9d752c83904e10fd33,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8fc7765e5b3c61f4aae9ee1d834a70d0432cb53508ec2a9d752c83904e10fd33,705,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8fc7765e5b3c61f4aae9ee1d834a70d0432cb53508ec2a9d752c83904e10fd33,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8fc7765e5b3c61f4aae9ee1d834a70d0432cb53508ec2a9d752c83904e10fd33,705,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-8fc7765e5b3c61f4aae9ee1d834a70d0432cb53508ec2a9d752c83904e10fd33,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-8fc7765e5b3c61f4aae9ee1d834a70d0432cb53508ec2a9d752c83904e10fd33,705,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-95055b76f838008ee86dc91c8ca48dc98ffcc676656e75aace265952e80f7b51,excluded,clause_cross_chunk,fns-95055b76f838008ee86dc91c8ca48dc98ffcc676656e75aace265952e80f7b51,267,none,10,sensitivity,,,,,,,,,,,,,,
fns-95055b76f838008ee86dc91c8ca48dc98ffcc676656e75aace265952e80f7b51,excluded,clause_cross_chunk,fns-95055b76f838008ee86dc91c8ca48dc98ffcc676656e75aace265952e80f7b51,267,none,20,sensitivity,,,,,,,,,,,,,,
fns-95055b76f838008ee86dc91c8ca48dc98ffcc676656e75aace265952e80f7b51,excluded,clause_cross_chunk,fns-95055b76f838008ee86dc91c8ca48dc98ffcc676656e75aace265952e80f7b51,267,none,30,sensitivity,,,,,,,,,,,,,,
fns-95055b76f838008ee86dc91c8ca48dc98ffcc676656e75aace265952e80f7b51,excluded,clause_cross_chunk,fns-95055b76f838008ee86dc91c8ca48dc98ffcc676656e75aace265952e80f7b51,267,none,50,primary,,,,,,,,,,,,,,
fns-95084db9526718005c54f116808256331a2b75948b02f6a3850c89398a73e0a9,excluded,article_only_multichunk,fns-95084db9526718005c54f116808256331a2b75948b02f6a3850c89398a73e0a9,882,none,10,sensitivity,,,,,,,,,,,,,,
fns-95084db9526718005c54f116808256331a2b75948b02f6a3850c89398a73e0a9,excluded,article_only_multichunk,fns-95084db9526718005c54f116808256331a2b75948b02f6a3850c89398a73e0a9,882,none,20,sensitivity,,,,,,,,,,,,,,
fns-95084db9526718005c54f116808256331a2b75948b02f6a3850c89398a73e0a9,excluded,article_only_multichunk,fns-95084db9526718005c54f116808256331a2b75948b02f6a3850c89398a73e0a9,882,none,30,sensitivity,,,,,,,,,,,,,,
fns-95084db9526718005c54f116808256331a2b75948b02f6a3850c89398a73e0a9,excluded,article_only_multichunk,fns-95084db9526718005c54f116808256331a2b75948b02f6a3850c89398a73e0a9,882,none,50,primary,,,,,,,,,,,,,,
fns-9550df439b2e0d22847beb0bd8ed1b9a36ee31b699a6f8bc45a0440e28a9dded,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-9550df439b2e0d22847beb0bd8ed1b9a36ee31b699a6f8bc45a0440e28a9dded,270,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,4,true,0.250000000,0.430676558,4,true,0.250000000,0.430676558,0.000000000,tie
fns-9550df439b2e0d22847beb0bd8ed1b9a36ee31b699a6f8bc45a0440e28a9dded,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-9550df439b2e0d22847beb0bd8ed1b9a36ee31b699a6f8bc45a0440e28a9dded,270,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,4,true,0.250000000,0.430676558,4,true,0.250000000,0.430676558,0.000000000,tie
fns-9550df439b2e0d22847beb0bd8ed1b9a36ee31b699a6f8bc45a0440e28a9dded,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-9550df439b2e0d22847beb0bd8ed1b9a36ee31b699a6f8bc45a0440e28a9dded,270,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,4,true,0.250000000,0.430676558,4,true,0.250000000,0.430676558,0.000000000,tie
fns-9550df439b2e0d22847beb0bd8ed1b9a36ee31b699a6f8bc45a0440e28a9dded,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-9550df439b2e0d22847beb0bd8ed1b9a36ee31b699a6f8bc45a0440e28a9dded,270,primary_cited_clause,50,primary,1,true,1.000000000,true,4,true,0.250000000,0.430676558,4,true,0.250000000,0.430676558,0.000000000,tie
fns-960faea7071f33a703654e94acd82d2079eecfa6f825dd540328124746615d47,excluded,clause_cross_chunk,fns-960faea7071f33a703654e94acd82d2079eecfa6f825dd540328124746615d47,705,none,10,sensitivity,,,,,,,,,,,,,,
fns-960faea7071f33a703654e94acd82d2079eecfa6f825dd540328124746615d47,excluded,clause_cross_chunk,fns-960faea7071f33a703654e94acd82d2079eecfa6f825dd540328124746615d47,705,none,20,sensitivity,,,,,,,,,,,,,,
fns-960faea7071f33a703654e94acd82d2079eecfa6f825dd540328124746615d47,excluded,clause_cross_chunk,fns-960faea7071f33a703654e94acd82d2079eecfa6f825dd540328124746615d47,705,none,30,sensitivity,,,,,,,,,,,,,,
fns-960faea7071f33a703654e94acd82d2079eecfa6f825dd540328124746615d47,excluded,clause_cross_chunk,fns-960faea7071f33a703654e94acd82d2079eecfa6f825dd540328124746615d47,705,none,50,primary,,,,,,,,,,,,,,
fns-966a05e51ecd5ed14c47f5ec0acb972b14cbfb1ec15dd879a7e588a551c06354,excluded,article_only_multichunk,fns-966a05e51ecd5ed14c47f5ec0acb972b14cbfb1ec15dd879a7e588a551c06354,264,none,10,sensitivity,,,,,,,,,,,,,,
fns-966a05e51ecd5ed14c47f5ec0acb972b14cbfb1ec15dd879a7e588a551c06354,excluded,article_only_multichunk,fns-966a05e51ecd5ed14c47f5ec0acb972b14cbfb1ec15dd879a7e588a551c06354,264,none,20,sensitivity,,,,,,,,,,,,,,
fns-966a05e51ecd5ed14c47f5ec0acb972b14cbfb1ec15dd879a7e588a551c06354,excluded,article_only_multichunk,fns-966a05e51ecd5ed14c47f5ec0acb972b14cbfb1ec15dd879a7e588a551c06354,264,none,30,sensitivity,,,,,,,,,,,,,,
fns-966a05e51ecd5ed14c47f5ec0acb972b14cbfb1ec15dd879a7e588a551c06354,excluded,article_only_multichunk,fns-966a05e51ecd5ed14c47f5ec0acb972b14cbfb1ec15dd879a7e588a551c06354,264,none,50,primary,,,,,,,,,,,,,,
fns-986e48b64ffc9edbc5d576c142249606eeeed8ae8c9fbd0ff380f981d62f22e5,eligible_cited_clause,all_cited_clauses_mapped_uniquely,ndg-2e6a5cb37c6698e0,746,primary_cited_clause,10,sensitivity,2,true,0.500000000,false,6,true,0.166666667,0.218407437,8,true,0.125000000,0.193426404,-0.024981033,loss
fns-986e48b64ffc9edbc5d576c142249606eeeed8ae8c9fbd0ff380f981d62f22e5,eligible_cited_clause,all_cited_clauses_mapped_uniquely,ndg-2e6a5cb37c6698e0,746,primary_cited_clause,20,sensitivity,2,true,1.000000000,true,6,true,0.166666667,0.218407437,0,false,0.000000000,0.000000000,-0.218407437,loss
fns-986e48b64ffc9edbc5d576c142249606eeeed8ae8c9fbd0ff380f981d62f22e5,eligible_cited_clause,all_cited_clauses_mapped_uniquely,ndg-2e6a5cb37c6698e0,746,primary_cited_clause,30,sensitivity,2,true,1.000000000,true,6,true,0.166666667,0.218407437,0,false,0.000000000,0.000000000,-0.218407437,loss
